,reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
2974,2975,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",2 weeks ago,"Can't complain, I love the grab and go style as I'm looking to catch a bacon egg and cheese biscuit and the 707 train to--",4 stars
25073,25074,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,6 years ago,Terrible and unorganized!!!!,1 star
9224,9225,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",a year ago,"It's a McDonald's. Luckily, they have a fast drive through.",4 stars
31784,31785,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,The cashier gave me the wrong change.,1 star
31578,31579,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,Parking lot is crowded and road construction nearby is making it worse.  Good service,3 stars
18388,18389,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,9 years ago,Why go to this McDonald's when I can go literally anywhere else that won't be jerks to me and get my order wrong and then be even more rude when I tell them politely it's wrong.,1 star
15770,15771,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,Faster than any other mc donalds really small inside,4 stars
13745,13746,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",3 weeks ago,Best experience ever. The food was shockingly good. I did pizza and build your own pasta. Customer service was phenomenal.  Restaurant was very clean and we didn't wait long on our food. Can't wait to visit again.,5 stars
171,172,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",a year ago,"As part of Lake Creek Festival Mall review McDonald's is featured as a member of the Mall and as Contributing Member of Our Anderson Mill Community.

Peace ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",4 stars
19043,19044,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,2 years ago,Excellent ,5 stars
21976,21977,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,Order was correct,5 stars
3714,3715,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Lousy service!,2 stars
25994,25995,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",a year ago,Went late one night to the drive thru and was told they were closed. I pulled forward and someone was paying for their meal. I thought this was a 24/7 location.,2 stars
12065,12066,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",2 years ago,New building New Kids working same old MickeyDs food.They still have the same great coffee and that's why I go there,4 stars
17401,17402,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 months ago,Fast&Friendly service.With delicious food!,5 stars
23200,23201,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,Showed up here order than quarter pound of wwith cheese meal large and a given order to other people and I'm still waiting on it I wouldn't come here,1 star
14637,14638,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",3 years ago,Coffee was bitter,3 stars
19543,19544,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Slowest McDonald's I've been to ever.ï¿½ï¿½ï¿,2 stars
2232,2233,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,Went to this location with my nieces and nephews and they enjoyed the indoor play yard.,5 stars
3075,3076,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",6 years ago,"Great coffee in the morning for only a buck any size anyway. Love it, the best coffee! Food is scrumptious especially anything on the menu but for me the breakfast is my favorite!",4 stars
31628,31629,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,One of my orders was missing and one burger was not completely  cook,1 star
26027,26028,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",7 months ago,Long wait but after order it was fast.,5 stars
17332,17333,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,6 years ago,"A group of friends (6 of us total) were kicked out shortly after eating due to the ""store manager's orders"". Their rule is ""5 kids in the restaurant at a time"" because of an incident that happend a week ago where kids made a mess and broke a salt shaker. Two out of the group left and it was us 4 sitting there, having casual conversation in the side of the restaurant, and a second lady came up to us and asked us to leave again, because ""football kids are coming in"" and that there were too many kids at one time. Keep in mind we were not disrespectful or disruptive, McDonalds was just a place to eat, not hang out or lounge in our free time. Nearing adulthood, I felt very offended and quite frankly disrespected by store management AND their employees. Oh, I also waited 10 minutes for my 20 piece nugget and medium fries.",1 star
30094,30095,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 months ago,Beagle was old and hash browns cold,1 star
16721,16722,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",5 years ago,"It's McDonald's, however, very, very slow service.",3 stars
15388,15389,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 months ago,"Understaffed, constantly inaccurate orders. Fries are almost always cold . Attitude given when corrections are brought to their attention. Dirty bathrooms .....",2 stars
13419,13420,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",3 years ago,Have started going here more often without trepidation since they've cleaned it up.,5 stars
1103,1104,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,"You order, you get what you expect most the time, it's McDonald's ehhh.",5 stars
18186,18187,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,2 months ago,Enjoyed watching our two boys play in play area.,4 stars
13011,13012,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",2 months ago,"Hungry? Won't spend much money? Go to Mc. Donals! Come hungry, leave happy!",5 stars
10062,10063,McDonald's,Fast food restaurant,"151 West 34th Street (Macy's 7th Floor, New York, NY 10001, United States",40.750831,-73.9890961,263,5 years ago,"This has to be the worst place on earth. I work here at Macy's. My order number is 282 and the food was terrible. I picked up the scrabler eggs and litterly could not shake them apart. The biscuit was colder than the weather outside. When I asked for fresh food then the managers get mad at me. This place sucks. Macy employees should boycott this place. The only reason I gave 1 star, there's not anything lower.",1 star
15777,15778,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",3 years ago,Just ate here and it was awful.  Only reason they are in business is the name.,1 star
2541,2542,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",8 months ago,Very nice people,2 stars
4443,4444,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,consistancy. Other restaurants in the affordable bracket ought try it,5 stars
1998,1999,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",3 years ago,"Very slow drive thru. They pretended to accept and acknowledge my coupon when I placed my  order. When I pulled up to pay they charged me full price without telling me that they never input the coupon. Find another location,  because the people here don't do the job properly n",1 star
1755,1756,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",5 years ago,Neutral,3 stars
19184,19185,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",8 months ago,"The time I was there very busy. I ordered the a new cheese cake, so I had to wait. I didn't  have  to wait to long. A associate brought it to the car.",4 stars
28752,28753,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,Strangely I almost always get skipped in line at this McD. I will pull up as the lone vehicle and another pulls up a minute later in the lane beside me and get immediate service. I am not sure if it's because my car is quiet or what but its mildly annoying. Never has my sauce order been correct. Never. Even when I pay for it. Even when I ask and confirm at the window. It's awkward confirming sauce and then having to ask for the exact sauce you were just promised was in the bag.,2 stars
10011,10012,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good ,4 stars
17754,17755,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,a year ago,Good ,4 stars
9141,9142,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",5 years ago,rolled up to the window and someone told me the power was out. 10 minutes of my life i'll never get back.,1 star
32389,32390,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",3 years ago,"Staff are busy talking and they don't care about customers . And, they make us wait for long time at drive through all the time!
When I called at the store, they picked up the call. But when I start complain about this situations, they hung up on my face!  This McDonald used to be so good and professional.
I don't know what happened.
since they changed to new staff, got worse .",1 star
8084,8085,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",6 years ago,"Watered down fountain drinks with no fizz, plenty of loiterers hanging around for a long time with just a cup of coffee.",2 stars
7205,7206,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Burgers were good but the fries were cold and they almost forgot one of our sandwiches,4 stars
21006,21007,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,3 years ago,Neutral,3 stars
26068,26069,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",2 years ago,11:15 at night and sitting in mine for 30 minutes and the line hasnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2 stars
17644,17645,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 years ago,Goood,4 stars
31039,31040,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,4 years ago,Excellent ,5 stars
5917,5918,McDonald's,Fast food restaurant,"262 Canal St, New York, NY 10013, United States",40.7185138,-74.0011677,"3,196",3 years ago,I entered to the restaurant and immediately a black guy with black clothes told me with a rude attitude that I need to buy something. I tell him that's ok then I start watching the Menu and 3 minutes later the same guy with a rude attitude again and raising his voice told me that if I do not buy anything right away I need to leave the building. By far the worst experience in a fast food at my Life.,1 star
